,Id,SalePrice
1241,2702,129170.731307
1242,2703,125447.008598
1243,2704,134850.336211
1244,2705,121074.422888
1245,2706,122497.813043
1246,2707,124717.55412
1247,2708,128155.151087
1248,2709,97862.3429933
1249,2710,120529.701836
1250,2711,307967.793411
1251,2712,389287.918849
1252,2713,192993.359921
1253,2714,152175.098383
1254,2715,177185.956685
1255,2716,149131.543558
1256,2717,191693.109781
1257,2718,251397.396569
1258,2719,161555.36547
1259,2720,160972.495204
1260,2721,136235.370433
1261,2722,140308.946189
1262,2723,131660.010753
1263,2724,119115.92561
1264,2725,131069.30054
1265,2726,142142.743477
1266,2727,141381.930643
1267,2728,153427.467708
1268,2729,134356.833178
1269,2730,138180.61546
1270,2731,117999.226424
1271,2732,115870.220556
1272,2733,143505.60281
1273,2734,139925.598061
1274,2735,132199.457323
1275,2736,124937.835977
1276,2737,120348.615502
1277,2738,130397.910551
1278,2739,166975.159548
1279,2740,140266.262207
1280,2741,129342.2944
1281,2742,150706.249939
1282,2743,131613.347596
1283,2744,146031.923046
1284,2745,123377.160964
1285,2746,151580.429686
1286,2747,145102.33177
1287,2748,121536.549588
1288,2749,126185.735952
1289,2750,131281.635404
1290,2751,137431.846529
1291,2752,235022.125897
1292,2753,140883.114078
1293,2754,198548.472062
1294,2755,134242.993685
1295,2756,95445.3696764
1296,2757,92281.9562591
1297,2758,73196.3447254
1298,2759,140366.733209
1299,2760,128400.894879
1300,2761,139438.093638
1301,2762,149502.731852
1302,2763,200901.156631
1303,2764,157438.175718
1304,2765,276520.01898
1305,2766,125835.399758
1306,2767,84974.0057726
1307,2768,121335.401944
1308,2769,126653.278064
1309,2770,153826.901657
1310,2771,113524.903009
1311,2772,94947.881278
1312,2773,148100.405027
1313,2774,128972.773757
1314,2775,104727.634898
1315,2776,148210.248468
1316,2777,139949.391362
1317,2778,113554.343794
1318,2779,111468.70156
1319,2780,101073.957254
1320,2781,101855.255889
1321,2782,89151.6897678
1322,2783,95176.6528493
1323,2784,119090.997905
1324,2785,122866.202536
1325,2786,63211.9162864
1326,2787,121359.99472
1327,2788,95328.3617996
1328,2789,189762.248811
1329,2790,88492.0594452
1330,2791,123749.957129
1331,2792,84077.369449
1332,2793,154564.760024
1333,2794,90366.8731441
1334,2795,105883.773607
1335,2796,122767.985408
1336,2797,245361.700885
1337,2798,112337.587383
1338,2799,108961.158146
1339,2800,92317.9852883
1340,2801,105943.257286
1341,2802,129373.471676
1342,2803,193645.614127
1343,2804,132052.310176
1344,2805,94835.5670269
1345,2806,93296.1587455
1346,2807,159462.633832
1347,2808,140538.597037
1348,2809,123424.535987
1349,2810,120032.22776
1350,2811,141612.273028
1351,2812,132759.066055
1352,2813,151668.762964
1353,2814,147152.02545
1354,2815,121417.998072
1355,2816,272887.888555
1356,2817,145861.632086
1357,2818,130196.44915
1358,2819,142208.224286
1359,2820,117227.480354
1360,2821,100070.717705
1361,2822,159636.004846
1362,2823,224991.220872
1363,2824,169038.463923
1364,2825,148849.137723
1365,2826,137687.348826
1366,2827,122245.041661
1367,2828,187340.4399
1368,2829,156826.501458
1369,2830,248384.120963
1370,2831,172390.642627
1371,2832,212116.848094
1372,2833,273743.491494
1373,2834,205863.799833
1374,2835,211038.685893
1375,2836,178647.597041
1376,2837,158322.524408
1377,2838,153338.517119
1378,2839,181690.994652
1379,2840,193965.011191
1380,2841,175122.589794
1381,2842,202584.959969
1382,2843,139743.021718
1383,2844,155597.81458
1384,2845,117029.778683
1385,2846,189282.31882
1386,2847,175990.646024
1387,2848,225414.184441
1388,2849,195261.841174
1389,2850,293736.728048
1390,2851,232929.56171
1391,2852,254880.096534
1392,2853,220895.724053
1393,2854,140469.882287
1394,2855,183452.963425
1395,2856,184399.238331
1396,2857,172637.986485
1397,2858,190651.934678
1398,2859,124875.144406
1399,2860,106107.407331
1400,2861,141118.544033
1401,2862,170382.798751
1402,2863,111817.48905
1403,2864,225577.741115
1404,2865,138717.035323
1405,2866,145042.345595
1406,2867,89430.6504753
1407,2868,118132.2498
1408,2869,112443.092366
1409,2870,129429.721694
1410,2871,91312.8958658
1411,2872,68400.0054682
1412,2873,98115.1646597
1413,2874,127640.181473
1414,2875,114618.997242
1415,2876,145943.797881
1416,2877,114481.107731
1417,2878,149131.751226
1418,2879,119677.271467
1419,2880,104977.044569
1420,2881,161416.409754
1421,2882,143949.639328
1422,2883,161615.553182
1423,2884,196851.245638
1424,2885,170152.473618
1425,2886,170465.571165
1426,2887,104340.647802
1427,2888,129174.556471
1428,2889,71060.4728581
1429,2890,85011.2902904
1430,2891,128904.601339
1431,2892,66555.1965715
1432,2893,110242.749377
1433,2894,69797.4909088
1434,2895,280765.124529
1435,2896,258583.214661
1436,2897,197529.125959
1437,2898,150712.469498
1438,2899,244047.3567
1439,2900,162775.232794
1440,2901,202229.240124
1441,2902,176558.530351
1442,2903,360568.967907
1443,2904,356213.003603
1444,2905,134645.945505
1445,2906,193605.25082
1446,2907,100133.370602
1447,2908,132782.480038
1448,2909,133616.006407
1449,2910,77237.5541604
1450,2911,80150.7901842
1451,2912,133534.776927
1452,2913,81688.0871485
1453,2914,69250.1228568
1454,2915,69667.2328041
1455,2916,81688.0871485
1456,2917,139202.089178
1457,2918,107354.151156
1458,2919,196389.987226
